Salesdate;Product;Price;Amount;Sales;PaymethodID;Customer ID;Costs;Deliverydate;DelcompID;OrderID
1-1-2019;117-Star Gazer 2;54;71;3834;2;336;2722,14;5-1-2019;DC2;20191100277
1-1-2019;62-Granite Pulley;132;100;13200;3;672;10824;3-1-2019;DC4;20191100278
1-1-2019;136-TrailChef Kitchen Kit;203;96;19488;4;305;15590,4;5-1-2019;DC1;20191100279
1-1-2019;124-Sun Shelter 30;180;29;5220;7;591;3549,6;5-1-2019;DC2;20191100280
1-1-2019;91-Legend;175;96;16800;1;474;13440;3-1-2019;DC3;20191100281
1-1-2019;74-Hibernator Pad;82;64;5248;6;426;4355,84;3-1-2019;DC2;20191100282
1-1-2019;66-Hailstorm Steel Woods Set;100;75;7500;2;692;4950;2-1-2019;DC4;20191100283
1-1-2019;23-Compact Relief Kit;173;32;5536;5;98;4096,64;4-1-2019;DC3;20191100284
1-1-2019;56-Granite Chalk Bag;140;80;11200;5;476;7728;5-1-2019;DC4;20191100285
1-1-2019;62-Granite Pulley;132;55;7260;4;697;5953,2;4-1-2019;DC1;20191100286
1-1-2019;110-Seeker 35;150;67;10050;1;125;8341,5;4-1-2019;DC1;20191100287
1-1-2019;37-EverGlow Single;165;80;13200;6;418;9504;2-1-2019;DC3;20191100288
1-1-2019;28-Course Pro Umbrella;136;40;5440;6;623;3699,2;2-1-2019;DC1;20191100289
1-1-2019;88-Lady Hailstorm Steel Woods Set;141;40;5640;4;244;4624,8;4-1-2019;DC4;20191100290
1-1-2019;87-Lady Hailstorm Steel Irons;226;21;4746;5;676;3274,74;5-1-2019;DC2;20191100291
1-1-2019;59-Granite Grip;168;18;3024;7;516;2388,96;5-1-2019;DC3;20191100292
1-1-2019;42-Firefly Climbing Lamp;98;21;2058;6;382;1666,98;2-1-2019;DC2;20191100293
1-1-2019;24-Course Pro Gloves;64;80;5120;2;575;3430,4;4-1-2019;DC3;20191100294
1-1-2019;76-Hibernator Self - Inflating Mat;51;7;357;3;14;299,88;3-1-2019;DC1;20191100295
1-1-2019;136-TrailChef Kitchen Kit;203;43;8729;5;632;6983,2;5-1-2019;DC4;20191100296
1-1-2019;84-Infinity;138;88;12144;2;671;9836,64;4-1-2019;DC3;20191100297
1-1-2019;35-EverGlow Kerosene;106;60;6360;3;402;4515,6;2-1-2019;DC2;20191100298
1-1-2019;30-Deluxe Family Relief Kit;184;60;11040;2;289;8721,6;5-1-2019;DC3;20191100299
1-1-2019;134-TrailChef Double Flame;209;12;2508;7;464;1881;5-1-2019;DC4;20191100300
1-1-2019;94-Maximus;150;2;300;7;183;231;2-1-2019;DC1;20191100301
1-1-2019;108-Retro;109;71;7739;6;383;6268,59;5-1-2019;DC2;20191100302
1-1-2019;122-Sun Blocker;77;97;7469;1;225;5452,37;5-1-2019;DC4;20191100303
1-1-2019;112-Seeker Extreme;115;45;5175;6;48;3622,5;3-1-2019;DC3;20191100304
1-1-2019;70-Hibernator;174;87;15138;3;320;11807,64;4-1-2019;DC4;20191100305
1-1-2019;15-Canyon Mule Carryall;213;55;11715;5;449;8200,5;4-1-2019;DC4;20191100306
1-1-2019;60-Granite Hammer;54;97;5238;6;354;3928,5;4-1-2019;DC1;20191100307
1-1-2019;128-Trail Scout;181;84;15204;1;112;11250,96;2-1-2019;DC3;20191100308
1-1-2019;36-EverGlow Lamp;146;28;4088;6;660;3147,76;2-1-2019;DC3;20191100309
1-1-2019;79-Husky Rope 100;221;73;16133;2;54;13067,73;2-1-2019;DC4;20191100310
1-1-2019;63-Granite Shovel;127;92;11684;1;67;9464,04;3-1-2019;DC3;20191100311
1-1-2019;103-Polar Ice;221;36;7956;2;109;5410,08;5-1-2019;DC1;20191100312
1-1-2019;75-Hibernator Pillow;245;32;7840;7;229;6115,2;4-1-2019;DC1;20191100313
1-1-2019;61-Granite Ice;165;55;9075;2;258;7441,5;4-1-2019;DC3;20191100314
1-1-2019;134-TrailChef Double Flame;209;1;209;2;599;156,75;4-1-2019;DC2;20191100315
1-1-2019;111-Seeker 50;71;76;5396;7;245;4262,84;2-1-2019;DC3;20191100316
1-1-2019;18-Canyon Mule Extreme Backpack;202;20;4040;3;120;2828;5-1-2019;DC3;20191100317
1-1-2019;88-Lady Hailstorm Steel Woods Set;141;81;11421;7;41;9365,22;5-1-2019;DC4;20191100318
1-1-2019;74-Hibernator Pad;82;34;2788;2;169;2314,04;4-1-2019;DC3;20191100319
1-1-2019;56-Granite Chalk Bag;140;58;8120;2;44;5602,8;4-1-2019;DC2;20191100320
1-1-2019;104-Polar Sports;94;81;7614;5;403;6471,9;2-1-2019;DC1;20191100321
1-1-2019;109-Sam;150;66;9900;4;655;7128;2-1-2019;DC2;20191100322
1-1-2019;102-Polar Extreme;185;51;9435;1;107;7453,65;3-1-2019;DC4;20191100323
1-1-2019;32-Edge Extreme;83;37;3071;7;552;2364,67;2-1-2019;DC2;20191100324
1-1-2019;57-Granite Climbing Helmet;53;66;3498;4;314;2763,42;4-1-2019;DC2;20191100325
1-1-2019;85-Insect Bite Relief;138;6;828;1;674;538,2;3-1-2019;DC2;20191100326
1-1-2019;15-Canyon Mule Carryall;213;65;13845;7;656;9691,5;4-1-2019;DC2;20191100327
1-1-2019;84-Infinity;138;55;7590;6;622;6147,9;5-1-2019;DC1;20191100328
1-1-2019;13-BugShield Spray;196;15;2940;4;182;1911;5-1-2019;DC1;20191100329
1-1-2019;109-Sam;150;99;14850;5;433;10692;3-1-2019;DC3;20191100330
1-1-2019;25-Course Pro Golf and Tee Set;229;94;21526;4;697;16575,02;5-1-2019;DC4;20191100331
1-1-2019;57-Granite Climbing Helmet;53;60;3180;1;563;2512,2;5-1-2019;DC2;20191100332
1-1-2019;49-Glacier Basic;215;39;8385;5;350;6708;4-1-2019;DC4;20191100333
1-1-2019;14-Calamine Relief;97;89;8633;2;669;7079,06;5-1-2019;DC3;20191100334
1-1-2019;62-Granite Pulley;132;76;10032;3;318;8226,24;5-1-2019;DC3;20191100335
1-1-2019;36-EverGlow Lamp;146;26;3796;1;498;2922,92;2-1-2019;DC2;20191100336
1-1-2019;134-TrailChef Double Flame;209;50;10450;5;691;7837,5;3-1-2019;DC2;20191100337
1-1-2019;86-Kodiak;227;57;12939;7;372;8539,74;5-1-2019;DC1;20191100338
1-1-2019;42-Firefly Climbing Lamp;98;70;6860;1;659;5556,6;5-1-2019;DC1;20191100339
1-1-2019;87-Lady Hailstorm Steel Irons;226;50;11300;5;391;7797;2-1-2019;DC3;20191100340
1-1-2019;76-Hibernator Self - Inflating Mat;51;9;459;4;488;385,56;4-1-2019;DC3;20191100341
1-1-2019;47-Firefly Rechargeable Battery;187;59;11033;5;660;7502,44;4-1-2019;DC2;20191100342
1-1-2019;60-Granite Hammer;54;78;4212;3;144;3159;2-1-2019;DC1;20191100343
1-1-2019;143-Zodiak;151;90;13590;2;253;9513;5-1-2019;DC2;20191100344
1-1-2019;8-Blue Steel Putter;236;79;18644;3;448;13610,12;2-1-2019;DC3;20191100345
1-1-2019;105-Polar Sun;213;33;7029;6;276;5201,46;4-1-2019;DC3;20191100346
1-1-2019;1-Aloe Relief;81;73;5913;4;112;4789,53;5-1-2019;DC4;20191100347
1-1-2019;52-Glacier GPS Extreme;127;99;12573;3;233;9178,29;4-1-2019;DC4;20191100348
1-1-2019;92-Lux;223;76;16948;6;59;12033,08;5-1-2019;DC1;20191100349
1-1-2019;122-Sun Blocker;77;92;7084;2;262;5171,32;4-1-2019;DC2;20191100350
1-1-2019;93-Max Gizmo;76;88;6688;6;676;5016;4-1-2019;DC3;20191100351
1-1-2019;35-EverGlow Kerosene;106;2;212;4;119;150,52;5-1-2019;DC1;20191100352
1-1-2019;61-Granite Ice;165;87;14355;5;522;11771,1;2-1-2019;DC3;20191100353
1-1-2019;101-Pocket Gizmo;207;52;10764;6;244;8180,64;5-1-2019;DC1;20191100354
1-1-2019;35-EverGlow Kerosene;106;12;1272;6;487;903,12;3-1-2019;DC2;20191100355
1-1-2019;122-Sun Blocker;77;47;3619;5;516;2641,87;5-1-2019;DC2;20191100356
1-1-2019;133-TrailChef Deluxe Cook Set;223;83;18509;7;39;14251,93;3-1-2019;DC1;20191100357
1-1-2019;132-TrailChef Cup;179;70;12530;1;14;10274,6;2-1-2019;DC3;20191100358
1-1-2019;17-Canyon Mule Cooler;91;2;182;3;690;134,68;2-1-2019;DC1;20191100359
1-1-2019;120-Star Lite;226;78;17628;7;512;14631,24;5-1-2019;DC4;20191100360
1-1-2019;104-Polar Sports;94;93;8742;3;357;7430,7;5-1-2019;DC3;20191100361
1-1-2019;25-Course Pro Golf and Tee Set;229;68;15572;6;409;11990,44;4-1-2019;DC2;20191100362
1-1-2019;111-Seeker 50;71;83;5893;6;425;4655,47;3-1-2019;DC2;20191100363
1-1-2019;128-Trail Scout;181;56;10136;6;681;7500,64;3-1-2019;DC2;20191100364
1-1-2019;130-TrailChef Canteen;52;77;4004;7;562;3003;3-1-2019;DC1;20191100365
1-1-2019;33-EverGlow Butane;233;79;18407;3;461;13068,97;5-1-2019;DC4;20191100366
1-1-2019;37-EverGlow Single;165;41;6765;2;398;4870,8;3-1-2019;DC4;20191100367
1-1-2019;8-Blue Steel Putter;236;82;19352;6;136;14126,96;3-1-2019;DC1;20191100368
1-1-2019;117-Star Gazer 2;54;47;2538;1;273;1801,98;3-1-2019;DC2;20191100369
1-1-2019;123-Sun Shelter 15;95;95;9025;6;483;6407,75;5-1-2019;DC4;20191100370
1-1-2019;129-Trail Star;129;87;11223;3;202;8978,4;5-1-2019;DC1;20191100371
1-1-2019;125-Sun Shelter Stick;104;50;5200;7;405;3484;4-1-2019;DC3;20191100372
1-1-2019;130-TrailChef Canteen;52;53;2756;1;432;2067;3-1-2019;DC4;20191100373
1-1-2019;130-TrailChef Canteen;52;77;4004;4;527;3003;2-1-2019;DC2;20191100374
1-1-2019;39-Firefly 2;130;12;1560;3;109;1310,4;5-1-2019;DC1;20191100375
1-1-2019;144-Zone;177;14;2478;7;274;2031,96;3-1-2019;DC1;20191100376
1-1-2019;126-Sun Shield;77;85;6545;4;185;4516,05;5-1-2019;DC4;20191100377
1-1-2019;12-BugShield Natural;186;28;5208;1;163;4218,48;3-1-2019;DC2;20191100378
1-1-2019;52-Glacier GPS Extreme;127;79;10033;6;8;7324,09;2-1-2019;DC3;20191100379
1-1-2019;92-Lux;223;69;15387;6;360;10924,77;4-1-2019;DC4;20191100380
1-1-2019;104-Polar Sports;94;56;5264;1;322;4474,4;2-1-2019;DC1;20191100381
1-1-2019;105-Polar Sun;213;96;20448;2;384;15131,52;5-1-2019;DC3;20191100382
1-1-2019;106-Polar Wave;213;52;11076;2;659;9193,08;4-1-2019;DC3;20191100383
1-1-2019;133-TrailChef Deluxe Cook Set;223;32;7136;6;21;5494,72;2-1-2019;DC3;20191100384
1-1-2019;53-Granite Axe;67;13;871;4;13;609,7;5-1-2019;DC4;20191100385
1-1-2019;85-Insect Bite Relief;138;21;2898;1;107;1883,7;2-1-2019;DC3;20191100386
1-1-2019;125-Sun Shelter Stick;104;42;4368;6;371;2926,56;2-1-2019;DC2;20191100387
1-1-2019;118-Star Gazer 3;72;87;6264;6;24;4510,08;3-1-2019;DC4;20191100388
1-1-2019;94-Maximus;150;13;1950;3;124;1501,5;3-1-2019;DC1;20191100389
1-1-2019;130-TrailChef Canteen;52;22;1144;4;444;858;2-1-2019;DC1;20191100390
1-1-2019;36-EverGlow Lamp;146;99;14454;3;613;11129,58;5-1-2019;DC2;20191100391
1-1-2019;62-Granite Pulley;132;92;12144;6;641;9958,08;2-1-2019;DC3;20191100392
1-1-2019;55-Granite Carabiner;247;100;24700;5;230;16055;3-1-2019;DC3;20191100393
1-1-2019;93-Max Gizmo;76;95;7220;6;643;5415;5-1-2019;DC4;20191100394
1-1-2019;94-Maximus;150;36;5400;5;247;4158;2-1-2019;DC1;20191100395
1-1-2019;23-Compact Relief Kit;173;30;5190;5;283;3840,6;4-1-2019;DC4;20191100396
1-1-2019;22-Cat Eye;222;15;3330;4;529;2430,9;4-1-2019;DC4;20191100397
1-1-2019;136-TrailChef Kitchen Kit;203;5;1015;5;323;812;5-1-2019;DC1;20191100398
1-1-2019;60-Granite Hammer;54;48;2592;2;35;1944;3-1-2019;DC4;20191100399
1-1-2019;19-Canyon Mule Journey Backpack;143;45;6435;4;438;4311,45;4-1-2019;DC1;20191100400
1-1-2019;25-Course Pro Golf and Tee Set;229;87;19923;1;658;15340,71;3-1-2019;DC4;20191100401
1-1-2019;37-EverGlow Single;165;55;9075;4;72;6534;5-1-2019;DC1;20191100402
1-1-2019;75-Hibernator Pillow;245;27;6615;7;429;5159,7;4-1-2019;DC2;20191100403
1-1-2019;33-EverGlow Butane;233;92;21436;2;259;15219,56;3-1-2019;DC3;20191100404
1-1-2019;62-Granite Pulley;132;89;11748;5;700;9633,36;3-1-2019;DC4;20191100405
1-1-2019;102-Polar Extreme;185;47;8695;3;257;6869,05;4-1-2019;DC3;20191100406
1-1-2019;129-Trail Star;129;5;645;2;416;516;2-1-2019;DC2;20191100407
1-1-2019;96-Mountain Man Combination;150;35;5250;3;153;4147,5;3-1-2019;DC2;20191100408
1-1-2019;43-Firefly Extreme;100;53;5300;5;277;4187;4-1-2019;DC4;20191100409
1-1-2019;1-Aloe Relief;81;25;2025;4;165;1640,25;2-1-2019;DC1;20191100410
1-1-2019;116-Star Dome;64;53;3392;2;414;2544;5-1-2019;DC3;20191100411
1-1-2019;143-Zodiak;151;26;3926;1;177;2748,2;4-1-2019;DC2;20191100412
1-1-2019;109-Sam;150;43;6450;3;109;4644;2-1-2019;DC2;20191100413
1-1-2019;67-Hailstorm Titanium Irons;195;24;4680;5;234;3510;3-1-2019;DC2;20191100414
1-1-2019;26-Course Pro Golf Bag;171;53;9063;2;684;7703,55;2-1-2019;DC2;20191100415
1-1-2019;25-Course Pro Golf and Tee Set;229;90;20610;6;592;15869,7;2-1-2019;DC3;20191100416
1-1-2019;40-Firefly 4;169;100;16900;1;60;13520;5-1-2019;DC3;20191100417
1-1-2019;139-TrailChef Water Bag;149;14;2086;3;107;1543,64;3-1-2019;DC3;20191100418
1-1-2019;88-Lady Hailstorm Steel Woods Set;141;85;11985;5;68;9827,7;5-1-2019;DC2;20191100419
1-1-2019;85-Insect Bite Relief;138;87;12006;3;97;7803,9;4-1-2019;DC1;20191100420
1-1-2019;15-Canyon Mule Carryall;213;42;8946;6;205;6262,2;4-1-2019;DC1;20191100421
1-1-2019;136-TrailChef Kitchen Kit;203;61;12383;7;215;9906,4;3-1-2019;DC1;20191100422
1-1-2019;45-Firefly Mapreader;168;98;16464;4;313;13994,4;4-1-2019;DC2;20191100423
1-1-2019;17-Canyon Mule Cooler;91;60;5460;3;60;4040,4;3-1-2019;DC1;20191100424
1-1-2019;64-Granite Signal Mirror;234;30;7020;2;563;5335,2;3-1-2019;DC2;20191100425
1-1-2019;19-Canyon Mule Journey Backpack;143;4;572;7;245;383,24;5-1-2019;DC1;20191100426
1-1-2019;77-Husky Harness;109;98;10682;1;672;8438,78;5-1-2019;DC3;20191100427
1-1-2019;18-Canyon Mule Extreme Backpack;202;75;15150;4;106;10605;4-1-2019;DC1;20191100428
1-1-2019;85-Insect Bite Relief;138;53;7314;3;345;4754,1;4-1-2019;DC2;20191100429
1-1-2019;143-Zodiak;151;46;6946;6;383;4862,2;3-1-2019;DC3;20191100430
1-1-2019;34-EverGlow Double;207;13;2691;7;538;1991,34;2-1-2019;DC3;20191100431
1-1-2019;65-Hailstorm Steel Irons;178;58;10324;1;254;7433,28;2-1-2019;DC1;20191100432
1-1-2019;63-Granite Shovel;127;52;6604;3;249;5349,24;4-1-2019;DC4;20191100433
1-1-2019;1-Aloe Relief;81;35;2835;5;610;2296,35;4-1-2019;DC1;20191100434
1-1-2019;36-EverGlow Lamp;146;25;3650;1;126;2810,5;5-1-2019;DC1;20191100435
1-1-2019;121-Star Peg;181;38;6878;6;91;5777,52;3-1-2019;DC2;20191100436
1-1-2019;79-Husky Rope 100;221;64;14144;7;83;11456,64;3-1-2019;DC4;20191100437
1-1-2019;45-Firefly Mapreader;168;1;168;1;664;142,8;4-1-2019;DC2;20191100438
1-1-2019;89-Lady Hailstorm Titanium Irons;130;44;5720;1;629;3718;2-1-2019;DC3;20191100439
1-1-2019;89-Lady Hailstorm Titanium Irons;130;65;8450;1;535;5492,5;3-1-2019;DC1;20191100440
1-1-2019;88-Lady Hailstorm Steel Woods Set;141;57;8037;4;91;6590,34;3-1-2019;DC3;20191100441
1-1-2019;84-Infinity;138;82;11316;1;581;9165,96;3-1-2019;DC1;20191100442
1-1-2019;130-TrailChef Canteen;52;65;3380;4;459;2535;3-1-2019;DC2;20191100443
1-1-2019;53-Granite Axe;67;34;2278;2;450;1594,6;4-1-2019;DC1;20191100444
1-1-2019;21-Capri;222;54;11988;6;68;8991;5-1-2019;DC4;20191100445
1-1-2019;44-Firefly Lite;159;24;3816;4;594;2671,2;3-1-2019;DC4;20191100446
1-1-2019;133-TrailChef Deluxe Cook Set;223;58;12934;5;400;9959,18;3-1-2019;DC3;20191100447
1-1-2019;142-Venue;62;91;5642;4;444;4513,6;5-1-2019;DC2;20191100448
1-1-2019;45-Firefly Mapreader;168;88;14784;3;629;12566,4;3-1-2019;DC2;20191100449
1-1-2019;31-Double Edge;124;2;248;2;619;183,52;2-1-2019;DC2;20191100450
1-1-2019;92-Lux;223;22;4906;3;694;3483,26;5-1-2019;DC4;20191100451
1-1-2019;118-Star Gazer 3;72;78;5616;5;639;4043,52;4-1-2019;DC2;20191100452
1-1-2019;9-BugShield Extreme;50;57;2850;3;96;2365,5;2-1-2019;DC1;20191100453
1-1-2019;104-Polar Sports;94;99;9306;6;272;7910,1;2-1-2019;DC3;20191100454
1-1-2019;111-Seeker 50;71;47;3337;2;244;2636,23;3-1-2019;DC4;20191100455
1-1-2019;126-Sun Shield;77;12;924;1;465;637,56;3-1-2019;DC4;20191100456
1-1-2019;89-Lady Hailstorm Titanium Irons;130;41;5330;4;140;3464,5;5-1-2019;DC1;20191100457
1-1-2019;13-BugShield Spray;196;58;11368;1;322;7389,2;2-1-2019;DC1;20191100458
1-1-2019;126-Sun Shield;77;30;2310;2;63;1593,9;4-1-2019;DC3;20191100459
1-1-2019;68-Hailstorm Titanium Woods Set;133;32;4256;4;215;3277,12;5-1-2019;DC1;20191100460
1-1-2019;13-BugShield Spray;196;23;4508;6;625;2930,2;3-1-2019;DC1;20191100461
1-1-2019;63-Granite Shovel;127;92;11684;2;9;9464,04;3-1-2019;DC2;20191100462
1-1-2019;5-Bear Survival Edge;60;54;3240;7;382;2689,2;4-1-2019;DC1;20191100463
1-1-2019;144-Zone;177;82;14514;3;654;11901,48;2-1-2019;DC3;20191100464
1-1-2019;30-Deluxe Family Relief Kit;184;69;12696;1;151;10029,84;3-1-2019;DC1;20191100465
1-1-2019;34-EverGlow Double;207;1;207;1;598;153,18;2-1-2019;DC3;20191100466
1-1-2019;38-Fairway;78;16;1248;4;37;923,52;5-1-2019;DC1;20191100467
1-1-2019;27-Course Pro Putter;198;93;18414;7;166;14362,92;2-1-2019;DC4;20191100468
1-1-2019;128-Trail Scout;181;51;9231;5;297;6830,94;4-1-2019;DC4;20191100469
1-1-2019;17-Canyon Mule Cooler;91;96;8736;6;188;6464,64;3-1-2019;DC3;20191100470
1-1-2019;100-Opera Vision;77;96;7392;4;667;5100,48;5-1-2019;DC3;20191100471
1-1-2019;29-Dante;178;17;3026;5;533;2541,84;4-1-2019;DC3;20191100472
1-1-2019;126-Sun Shield;77;69;5313;5;31;3665,97;4-1-2019;DC4;20191100473
1-1-2019;117-Star Gazer 2;54;29;1566;7;528;1111,86;2-1-2019;DC3;20191100474
1-1-2019;96-Mountain Man Combination;150;55;8250;5;275;6517,5;4-1-2019;DC2;20191100475
1-1-2019;94-Maximus;150;13;1950;3;587;1501,5;2-1-2019;DC2;20191100476
1-1-2019;27-Course Pro Putter;198;69;13662;2;403;10656,36;5-1-2019;DC2;20191100477
1-1-2019;95-Mountain Man Analog;126;30;3780;3;6;2986,2;4-1-2019;DC4;20191100478
1-1-2019;88-Lady Hailstorm Steel Woods Set;141;69;9729;7;487;7977,78;5-1-2019;DC4;20191100479
1-1-2019;133-TrailChef Deluxe Cook Set;223;32;7136;5;660;5494,72;5-1-2019;DC2;20191100480
1-1-2019;122-Sun Blocker;77;10;770;2;490;562,1;4-1-2019;DC2;20191100481
1-1-2019;105-Polar Sun;213;84;17892;5;661;13240,08;3-1-2019;DC1;20191100482
1-1-2019;138-TrailChef Utensils;206;93;19158;7;373;12452,7;4-1-2019;DC1;20191100483
1-1-2019;130-TrailChef Canteen;52;67;3484;4;47;2613;3-1-2019;DC2;20191100484
1-1-2019;20-Canyon Mule Weekender Backpack;84;6;504;2;647;327,6;2-1-2019;DC2;20191100485
1-1-2019;106-Polar Wave;213;12;2556;2;36;2121,48;4-1-2019;DC1;20191100486
1-1-2019;75-Hibernator Pillow;245;41;10045;4;286;7835,1;2-1-2019;DC4;20191100487
1-1-2019;123-Sun Shelter 15;95;67;6365;6;294;4519,15;2-1-2019;DC4;20191100488
1-1-2019;37-EverGlow Single;165;32;5280;5;369;3801,6;3-1-2019;DC3;20191100489
1-1-2019;120-Star Lite;226;3;678;1;429;562,74;5-1-2019;DC3;20191100490
1-1-2019;78-Husky Harness Extreme;249;55;13695;5;663;10271,25;5-1-2019;DC3;20191100491
1-1-2019;111-Seeker 50;71;46;3266;5;160;2580,14;2-1-2019;DC4;20191100492
1-1-2019;57-Granite Climbing Helmet;53;32;1696;1;138;1339,84;3-1-2019;DC2;20191100493
1-1-2019;107-Ranger Vision;111;15;1665;7;213;1415,25;4-1-2019;DC1;20191100494
1-1-2019;56-Granite Chalk Bag;140;7;980;7;62;676,2;5-1-2019;DC4;20191100495
1-1-2019;4-Bear Edge;149;21;3129;6;377;2252,88;5-1-2019;DC2;20191100496
1-1-2019;101-Pocket Gizmo;207;66;13662;7;115;10383,12;3-1-2019;DC4;20191100497
1-1-2019;132-TrailChef Cup;179;9;1611;4;16;1321,02;3-1-2019;DC1;20191100498
1-1-2019;53-Granite Axe;67;61;4087;1;141;2860,9;5-1-2019;DC3;20191100499
1-1-2019;49-Glacier Basic;215;27;5805;5;493;4644;4-1-2019;DC2;20191100500
1-1-2019;53-Granite Axe;67;62;4154;6;93;2907,8;5-1-2019;DC3;20191100501
1-1-2019;61-Granite Ice;165;68;11220;5;167;9200,4;3-1-2019;DC1;20191100502
1-1-2019;45-Firefly Mapreader;168;88;14784;4;533;12566,4;2-1-2019;DC1;20191100503
1-1-2019;108-Retro;109;4;436;6;669;353,16;5-1-2019;DC4;20191100504
1-1-2019;30-Deluxe Family Relief Kit;184;32;5888;3;439;4651,52;5-1-2019;DC2;20191100505
1-1-2019;35-EverGlow Kerosene;106;73;7738;7;395;5493,98;3-1-2019;DC3;20191100506
1-1-2019;25-Course Pro Golf and Tee Set;229;27;6183;1;694;4760,91;5-1-2019;DC3;20191100507
1-1-2019;56-Granite Chalk Bag;140;19;2660;3;323;1835,4;2-1-2019;DC4;20191100508
1-1-2019;125-Sun Shelter Stick;104;9;936;3;574;627,12;4-1-2019;DC2;20191100509
1-1-2019;8-Blue Steel Putter;236;49;11564;3;669;8441,72;4-1-2019;DC4;20191100510
1-1-2019;109-Sam;150;58;8700;7;202;6264;4-1-2019;DC2;20191100511
1-1-2019;133-TrailChef Deluxe Cook Set;223;33;7359;7;154;5666,43;5-1-2019;DC4;20191100512
1-1-2019;16-Canyon Mule Climber Backpack;186;53;9858;6;533;6802,02;3-1-2019;DC4;20191100513
1-1-2019;84-Infinity;138;11;1518;2;446;1229,58;4-1-2019;DC3;20191100514
1-1-2019;45-Firefly Mapreader;168;74;12432;1;455;10567,2;5-1-2019;DC1;20191100515
1-1-2019;123-Sun Shelter 15;95;24;2280;3;159;1618,8;3-1-2019;DC1;20191100516
1-1-2019;1-Aloe Relief;81;83;6723;2;530;5445,63;2-1-2019;DC4;20191100517
1-1-2019;69-Hawk Eye;149;71;10579;4;392;8780,57;3-1-2019;DC2;20191100518
1-1-2019;6-Bella;147;68;9996;3;123;6697,32;4-1-2019;DC3;20191100519
1-1-2019;132-TrailChef Cup;179;63;11277;3;417;9247,14;4-1-2019;DC2;20191100520
1-1-2019;102-Polar Extreme;185;44;8140;4;111;6430,6;4-1-2019;DC1;20191100521
1-1-2019;45-Firefly Mapreader;168;18;3024;5;21;2570,4;4-1-2019;DC4;20191100522
1-1-2019;133-TrailChef Deluxe Cook Set;223;21;4683;4;331;3605,91;4-1-2019;DC3;20191100523
1-1-2019;97-Mountain Man Deluxe;66;92;6072;7;349;4432,56;4-1-2019;DC3;20191100524
1-1-2019;23-Compact Relief Kit;173;44;7612;1;655;5632,88;4-1-2019;DC2;20191100525
1-1-2019;58-Granite Extreme;235;48;11280;3;370;8234,4;5-1-2019;DC4;20191100526
1-1-2019;125-Sun Shelter Stick;104;96;9984;4;92;6689,28;2-1-2019;DC3;20191100527
1-1-2019;130-TrailChef Canteen;52;99;5148;5;243;3861;4-1-2019;DC3;20191100528
1-1-2019;136-TrailChef Kitchen Kit;203;30;6090;7;48;4872;2-1-2019;DC1;20191100529
1-1-2019;139-TrailChef Water Bag;149;32;4768;1;355;3528,32;2-1-2019;DC3;20191100530
1-1-2019;2-Astro Pilot;115;90;10350;3;396;8487;3-1-2019;DC1;20191100531
1-1-2019;104-Polar Sports;94;1;94;2;80;79,9;3-1-2019;DC2;20191100532
1-1-2019;15-Canyon Mule Carryall;213;97;20661;7;679;14462,7;3-1-2019;DC1;20191100533
1-1-2019;10-BugShield Lotion;205;71;14555;7;389;12080,65;3-1-2019;DC4;20191100534
1-1-2019;92-Lux;223;88;19624;6;50;13933,04;4-1-2019;DC1;20191100535
1-1-2019;43-Firefly Extreme;100;44;4400;6;291;3476;3-1-2019;DC4;20191100536
1-1-2019;1-Aloe Relief;81;55;4455;7;374;3608,55;2-1-2019;DC3;20191100537
1-1-2019;94-Maximus;150;30;4500;5;692;3465;4-1-2019;DC3;20191100538
1-1-2019;7-Blue Steel Max Putter;176;68;11968;5;162;9933,44;4-1-2019;DC3;20191100539
1-1-2019;76-Hibernator Self - Inflating Mat;51;92;4692;3;5;3941,28;2-1-2019;DC4;20191100540
1-1-2019;134-TrailChef Double Flame;209;60;12540;5;427;9405;5-1-2019;DC4;20191100541
1-1-2019;138-TrailChef Utensils;206;89;18334;3;573;11917,1;4-1-2019;DC1;20191100542
1-1-2019;33-EverGlow Butane;233;18;4194;1;58;2977,74;4-1-2019;DC3;20191100543
1-1-2019;73-Hibernator Lite;233;8;1864;7;490;1528,48;2-1-2019;DC4;20191100544
1-1-2019;47-Firefly Rechargeable Battery;187;42;7854;6;141;5340,72;2-1-2019;DC3;20191100545
1-1-2019;3-Auto Pilot;81;17;1377;5;424;922,59;3-1-2019;DC2;20191100546
1-1-2019;55-Granite Carabiner;247;26;6422;4;31;4174,3;2-1-2019;DC4;20191100547
1-1-2019;57-Granite Climbing Helmet;53;6;318;4;186;251,22;5-1-2019;DC1;20191100548
1-1-2019;18-Canyon Mule Extreme Backpack;202;79;15958;7;200;11170,6;5-1-2019;DC4;20191100549
1-1-2019;135-TrailChef Kettle;163;28;4564;1;571;3605,56;2-1-2019;DC4;20191100550
1-1-2019;131-TrailChef Cook Set;107;22;2354;2;14;1577,18;2-1-2019;DC4;20191100551
1-1-2019;41-Firefly Charger;175;93;16275;2;365;10904,25;4-1-2019;DC2;20191100552
1-1-2019;80-Husky Rope 200;187;8;1496;3;667;1256,64;3-1-2019;DC3;20191100553
1-1-2019;131-TrailChef Cook Set;107;38;4066;2;8;2724,22;4-1-2019;DC1;20191100554
